"species","distCent","distAR1","distAR2","distAR3","distMinAR"
"Anthracothorax_dominicus",2.88620512754648,5.28107935773166,6.53420969606165,1.17979936712364,1.17979936712364
"Anthracothorax_mango",2.71199965115645,5.17077471343762,6.36772142477379,1.28599966936192,1.28599966936192
"Anthracothorax_nigricollis",3.08149115635691,5.48917275196507,6.66259443139212,0.982032235245369,0.982032235245369
"Anthracothorax_prevostii",3.06612134848568,5.3285591967747,6.75400982399278,1.18002263027368,1.18002263027368
"Anthracothorax_veraguensis",2.85073178363738,5.05159107903446,6.63465663015172,1.43951959795114,1.43951959795114
"Anthracothorax_viridigula",2.7248552871016,5.04684306598101,6.4697435012748,1.41426130099601,1.41426130099601
"Anthracothorax_viridis",2.84436764973277,5.19787635460251,6.53352090326417,1.26579236772383,1.26579236772383
"Anthreptes_anchietae",0.307670052871801,3.38197681512203,4.261638882175,4.04030871046512,3.38197681512203
"Anthreptes_aurantium",0.406848088754302,3.45228908045212,4.05431804896093,4.19283036028506,3.45228908045212
"Anthreptes_collaris",0.576333604243589,3.16918827762856,4.26805985964227,4.29204039759831,3.16918827762856
"Anthreptes_fraseri",0.14981415254464,3.51540196019613,4.26215408898494,3.89247710360539,3.51540196019613
"Anthreptes_gabonicus",0.454392973460547,3.28667402548794,4.2234481278453,4.19570644283646,3.28667402548794
"Anthreptes_longuemarei",0.157328665781206,3.50328250094004,4.29751698590179,3.86974823348834,3.50328250094004
"Anthreptes_malacensis",0.572741330509376,3.09294545099148,4.58679581702388,4.04636692002469,3.09294545099148
"Anthreptes_metallicus",0.0671099228149778,3.60217968045648,4.21959544208438,3.84454694845169,3.60217968045648
"Anthreptes_neglectus",0.329144192833219,3.84051521182312,3.88887095845764,3.95574875119246,3.84051521182312
"Anthreptes_orientalis",0.314056259048646,3.67602284703857,3.94850234796597,4.06021749524308,3.67602284703857
"Anthreptes_pallidigaster",0.739707216183203,2.92914530640158,4.55257194919486,4.28051221189487,2.92914530640158
"Anthreptes_platurus",1.45466283441823,5.11221791967165,3.59873737446816,3.41444289196404,3.41444289196404
"Anthreptes_rectirostris",0.840651310337409,2.81996480331991,4.70046767993486,4.2679939579624,2.81996480331991
"Anthreptes_reichenowi",0.536657927886437,3.43052401733206,3.97171448535219,4.32321684053084,3.43052401733206
"Anthreptes_rhodolaemus",0.46648770895036,3.35164223289142,4.67175287475323,3.68914535223068,3.35164223289142
"Anthreptes_rubritorques",0.768577744683364,2.95676442683398,4.84163591249517,3.98055560575969,2.95676442683398
"Anthreptes_simplex",0.0509778043327382,3.64467401082969,4.18452815296141,3.83657182015108,3.64467401082969
"Anthreptes_singalensis",0.507684673849009,3.60410186961811,3.84613443463152,4.26766996813071,3.60410186961811
"Anthus_antarcticus",0.285734643006914,3.48995997760945,4.12247981313509,4.06957738363384,3.48995997760945
"Anthus_berthelotii",0.173193877067099,3.55816464645956,4.15481140748664,3.95852133133926,3.55816464645956
"Anthus_bogotensis",0.390561229675323,3.35900140799344,4.1862334907974,4.15050863011095,3.35900140799344
"Anthus_brachyurus",0.546381829006906,3.13679853190024,4.62306591447353,3.96266150451703,3.13679853190024
"Anthus_caffer",0.0425303886068178,3.62848981082265,4.25818972039728,3.77905353518956,3.62848981082265
"Anthus_campestris",0.1732207300824,3.50603657810911,4.36326024865174,3.80254585801179,3.50603657810911
"Anthus_cervinus",0.487157380556832,3.24268319623607,4.64255206359048,3.82866646772029,3.24268319623607
"Anthus_chacoensis",0.301887779544606,3.43935519710015,4.50511027981768,3.74051505250837,3.43935519710015
"Anthus_chloris",0.330606730186739,3.75442621415081,3.90146438457917,4.03019142628679,3.75442621415081
"Anthus_correndera",0.368864894257124,3.41148666366367,4.13660226820884,4.1448291511023,3.41148666366367
"Anthus_crenatus",0.554108511889894,3.41889289159532,3.96989825662166,4.34072202158779,3.41889289159532
"Anthus_furcatus",0.317346343923314,3.40837756531603,4.50969545966716,3.76868543005656,3.40837756531603
"Anthus_godlewskii",0.162319515737648,3.52582099098907,4.21259386627886,3.93236395215652,3.52582099098907
"Anthus_gustavi",0.52333127730289,3.22491397321157,4.68435527991927,3.81256178565606,3.22491397321157
"Anthus_gutturalis",0.437479571818853,3.60959651312431,3.89440384018085,4.20019438135087,3.60959651312431
"Anthus_hellmayri",0.383825017117008,3.73888327316437,3.86290978189924,4.09192061687514,3.73888327316437
"Anthus_hodgsoni",0.278889649238795,3.47545570501501,4.49005502553719,3.7167527682281,3.47545570501501
"Anthus_hoeschi",0.205463528263239,3.48039903231013,4.23092148556686,3.96258018512566,3.48039903231013
"Anthus_leucophrys",0.495008859024042,3.17158873594559,4.42607922587782,4.11303363762472,3.17158873594559
"Anthus_lineiventris",0.650375261131013,3.69727481633917,3.68254752213972,4.36993457806925,3.68254752213972
"Anthus_lutescens",0.628801773016346,3.26165833527142,4.08355202622524,4.40135690520437,3.26165833527142
"Anthus_melindae",0.518959952437611,3.33778665456627,4.08637180904325,4.29636236168693,3.33778665456627
"Anthus_nattereri",0.444383150299359,3.40995404147819,4.06801520292667,4.22798194527022,3.40995404147819
"Anthus_nilghiriensis",0.686022825300137,3.89891705570824,3.55897289883045,4.29499543411922,3.55897289883045
"Anthus_novaeseelandiae",0.360735644808604,3.36624170062159,4.21139215281758,4.11347797450763,3.36624170062159
"Anthus_pallidiventris",0.710009941970224,3.13915082250615,4.17042140109041,4.45678988208676,3.13915082250615
"Anthus_petrosus",0.311862904038888,3.37946814113878,4.47619665855091,3.82974887931034,3.37946814113878
"Anthus_pratensis",0.344500264872298,3.3202556403358,4.44121847405396,3.92711017369919,3.3202556403358
"Anthus_richardi",0.399672278957543,3.29251177159703,4.29507988041434,4.10842917151872,3.29251177159703
"Anthus_roseatus",0.225265463533386,3.55861600611114,4.10529759132861,4.01179600055758,3.55861600611114
"Anthus_rubescens",0.200024668567602,3.7008556905875,4.37258994717589,3.59944839361063,3.59944839361063
"Anthus_rufulus",0.605773513725695,3.12216832788823,4.31460974010743,4.29800128832296,3.12216832788823
"Anthus_similis",0.354094611584862,3.58748351799178,3.97453031576548,4.12885171580449,3.58748351799178
"Anthus_sokokensis",0.18709873968485,3.76513715702788,4.03108017155415,3.87528671652721,3.76513715702788
"Anthus_spinoletta",0.212994515311761,3.44761631071518,4.3270316909518,3.89991006340752,3.44761631071518
"Anthus_spragueii",0.0549153071066705,3.6057751413098,4.24848020935411,3.81178862792209,3.6057751413098
"Anthus_sylvanus",0.288354536299383,3.73889766062915,3.94243244706036,3.99977816188627,3.73889766062915
"Anthus_trivialis",0.432552620512607,3.43880570231519,4.64973259829589,3.61788620508629,3.43880570231519
"Anthus_vaalensis",0.248576805615466,3.52053604891426,4.12341017045955,4.03403462175558,3.52053604891426
"Antilophia_galeata",0.560474820598107,4.04045943514248,3.6661141980391,4.01553257295343,3.6661141980391
"Anumbius_annumbi",0.629960537630719,4.11869731048362,3.60756898228467,4.01073273132789,3.60756898228467
"Anurolimnas_castaneiceps",3.7348836183656,1.02939840266853,6.28205953057945,6.9775567692795,1.02939840266853
"Anurolimnas_fasciatus",3.14286179151888,0.75748609865469,6.08966844276063,6.27445830947412,0.75748609865469
"Anurolimnas_viridis",2.64239146301665,1.17207259880832,5.67386432819897,5.86712564524574,1.17207259880832
"Anurophasis_monorthonyx",1.97518153864957,1.69279759962911,5.40386881472526,5.14859230924769,1.69279759962911
"Apalharpactes_mackloti",2.28425824049722,5.86824497895561,4.38876402748746,2.54470930495116,2.54470930495116
"Apalharpactes_reinwardtii",2.84866334663686,6.3733459357995,4.81492759806934,2.24419514078379,2.24419514078379
"Apalis_alticola",0.920997205699202,4.10197340807134,3.30751167637071,4.40642415886228,3.30751167637071
"Apalis_argentea",0.93209595629406,4.03453352144358,3.31655490341234,4.4714258436596,3.31655490341234
"Apalis_bamendae",0.851501346520197,3.670669615657,3.56593511135536,4.57665555451752,3.56593511135536
"Apalis_binotata",1.48119606387143,3.92192634988005,3.0504972778827,5.1319625614666,3.0504972778827
"Apalis_chapini",1.24585473942594,4.35596267117322,2.9763912833554,4.5954267900799,2.9763912833554
"Apalis_chariessa",1.69533294388425,5.01460250549949,2.62341432935322,4.51202918209402,2.62341432935322
"Apalis_chirindensis",1.51437975809632,4.60707582450599,2.7036134236993,4.72709253755647,2.7036134236993
"Apalis_cinerea",1.28481790333642,4.31619845160392,2.95015216697091,4.68033828744203,2.95015216697091
"Apalis_flavida",1.18427840596913,3.98173424608388,3.16387323671032,4.7842473225019,3.16387323671032
"Apalis_flavigularis",1.17833799793273,3.62846776590323,3.41714232848868,4.91394300334087,3.41714232848868
"Apalis_fuscigularis",1.14904897940892,3.8684094076268,3.25452323236846,4.80107091381287,3.25452323236846
"Apalis_jacksoni",0.834472076175832,4.12470567657888,3.38392568906587,4.27986242897191,3.38392568906587
"Apalis_karamojae",0.89834724523561,4.0100694838072,3.35147797836543,4.45059949835991,3.35147797836543
"Apalis_lynesi",1.18918368879394,3.98181999949213,3.16080849819834,4.78956157499009,3.16080849819834
"Apalis_melanocephala",1.25476768651119,4.4552263270051,2.96418690805532,4.50990511704982,2.96418690805532
"Apalis_nigriceps",0.85316579899676,3.88241137217817,3.43806772560713,4.4827706465708,3.43806772560713
"Apalis_personata",1.11418907055061,3.59420583422041,3.47646611083981,4.85851664558173,3.47646611083981
"Apalis_porphyrolaema",1.16631449904276,4.2801951869806,3.05910680325217,4.5592406998563,3.05910680325217
"Apalis_ruddi",1.37661450118854,3.84783783445958,3.15269577201399,5.04864184115495,3.15269577201399
"Apalis_rufogularis",1.00378891955591,3.88933010193985,3.33099347897156,4.6380177643787,3.33099347897156
"Apalis_sharpii",1.30800440854189,4.373489007289,2.918225864104,4.66183793551635,2.918225864104
"Apalis_thoracica",1.09064092745332,3.85368074166908,3.29818322589168,4.74632351879615,3.29818322589168
"Apaloderma_aequatoriale",2.35913297973966,5.96363263396874,4.30165250827686,2.64626753584376,2.64626753584376
"Apaloderma_narina",2.43429403289261,6.0290038461494,4.37282115187685,2.58686473577613,2.58686473577613
"Apaloderma_vittatum",2.51176110437042,6.10613357572643,4.39502718975691,2.58252894235885,2.58252894235885
"Apalopteron_familiare",0.668304879535018,3.79437227059522,3.61596592488511,4.34115844917351,3.61596592488511
"Aphanotriccus_audax",0.167111118517313,3.70703202246362,4.05700389126568,3.90643578723907,3.70703202246362
"Aphanotriccus_capitalis",0.322551766880818,3.98105053265781,4.03221661372535,3.67065642269932,3.67065642269932
"Aphantochroa_cirrochloris",3.12656520293212,5.61824903040658,6.62807591356535,0.841125762716412,0.841125762716412
"Aphelocephala_leucopsis",0.408429328270202,3.25902183550569,4.37609028125045,4.06173525168174,3.25902183550569
"Aphelocephala_nigricincta",0.695288513234876,3.09722573087376,4.24604349813015,4.4162045482241,3.09722573087376
"Aphelocephala_pectoralis",0.601614536335078,3.08794651989484,4.40049001941908,4.24350629329901,3.08794651989484
"Aphelocoma_californica",1.400468344818,4.49819095168514,2.81851615529007,4.67241741856004,2.81851615529007
"Aphelocoma_coerulescens",1.36633638771422,4.64601898907659,2.87653222502465,4.45560329776568,2.87653222502465
"Aphelocoma_insularis",1.59300355146468,4.5870180017899,2.6318469118088,4.8578037807374,2.6318469118088
"Aphelocoma_ultramarina",0.945418958474926,4.26204530736185,3.27531424647756,4.28355540228214,3.27531424647756
"Aphelocoma_unicolor",0.992941069003134,4.35857138970447,3.24176496733966,4.23681056219776,3.24176496733966
"Aphrastura_masafuerae",0.622032127992526,3.9963482185486,3.59619179709508,4.14276575370646,3.59619179709508
"Aphrastura_spinicauda",0.963082025800786,4.47236735493399,3.35630339455576,4.00701688709086,3.35630339455576
"Aphriza_virgata",1.9156265639353,2.56054556512546,6.06583152549252,3.8958056357204,2.56054556512546
"Aplonis_atrifusca",0.268405182251649,3.74006002189599,3.95923098755155,3.97962974705375,3.74006002189599
"Aplonis_brunneicapillus",1.1502048433493,4.80954081817821,3.83382384539494,3.29895383574141,3.29895383574141
"Aplonis_cantoroides",0.20751523400775,3.57447102263946,4.42497411438587,3.67522646937087,3.57447102263946
"Aplonis_cinerascens",0.554356630193252,3.13067360421836,4.3888177322925,4.20270819415457,3.13067360421836
"Aplonis_crassa",0.23909808623217,3.64624142355456,4.43609323870607,3.59465856475846,3.59465856475846
"Aplonis_dichroa",0.290608383835781,3.41514468619099,4.22301984962893,4.04398277199963,3.41514468619099
"Aplonis_feadensis",0.0305170116911616,3.67183233681315,4.23702866698193,3.75646904815743,3.67183233681315
"Aplonis_grandis",0.369088785316367,3.87870485086233,3.84976432357936,3.96168946236105,3.84976432357936
"Aplonis_insularis",0.327379773009833,3.33900848856959,4.34008095443908,4.0069403922953,3.33900848856959
