"species","PC2_beak","PC3_beak"
"Accipiter_rufitorques",-0.985455507016575,0.230740844962901
"Accipiter_rufiventris",-1.0023596717168,0.269959059013657
"Accipiter_soloensis",-0.5073583349256,-0.344322569160262
"Accipiter_striatus",-1.27637862579033,-0.0680892508079516
"Accipiter_superciliosus",-0.976191862004666,1.14200001095189
"Accipiter_tachiro",-1.75088428365669,0.0791820797048793
"Accipiter_toussenelii",-0.888150233201874,0.187627907575821
"Accipiter_trinotatus",-1.20388895106137,0.28070674278683
"Accipiter_trivirgatus",-0.537834928084983,0.227569896183249
"Accipiter_ventralis",-0.973434088150188,0.83334095648511
"Accipiter_virgatus",-0.881818582776937,0.464367672303792
"Aceros_cassidix",1.29758204478061,-1.13434588675872
"Aceros_comatus",0.690112020028847,0.372760768088644
"Aceros_corrugatus",0.46991497475936,0.920192858252292
"Aceros_everetti",0.679405260766241,-1.24939693112193
"Aceros_leucocephalus",0.611487316352618,-0.867138374620155
"Aceros_narcondami",0.491739103993729,-1.5533673658008
"Aceros_nipalensis",0.9341874105377,-0.00836454963216975
"Aceros_plicatus",0.635135336942828,0.00469378422918678
"Aceros_subruficollis",0.824285252821958,-1.65786570967062
"Aceros_undulatus",0.820735903924379,-0.545809794398417
"Aceros_waldeni",0.405122344336822,0.804697178534057
"Achaetops_pycnopygius",0.657646098393067,1.0781502848966
"Acridotheres_albocinctus",0.441978846734758,0.301464534310868
"Acridotheres_cinereus",0.217752611265013,-0.165482988885711
"Acridotheres_cristatellus",0.191323657670757,0.499866716235832
"Acridotheres_fuscus",0.203232088951061,-0.291307539285058
"Acridotheres_ginginianus",0.218081407772713,0.219729369510213
"Acridotheres_grandis",0.138051562151587,0.11620273670079
"Acridotheres_tristis",0.119461530226808,0.228407349720019
"Acrobatornis_fonsecai",-0.660248788745752,0.622347519085501
"Acrocephalus_aedon",-0.192944224830479,-0.311278653918787
"Acrocephalus_aequinoctialis",0.965936957516133,-0.185002328915068
"Acrocephalus_agricola",0.161531700675156,-0.748387494253868
"Acrocephalus_arundinaceus",0.397853108873444,-0.0519309829503498
"Acrocephalus_atyphus",0.904422099117949,-0.347165517591406
"Acrocephalus_australis",0.573689770587109,-0.0447685504248112
"Acrocephalus_baeticatus",1.10505000286065,-0.363724055462839
"Acrocephalus_bistrigiceps",0.265106901226563,-0.750350428460193
"Acrocephalus_brevipennis",0.580072027912416,-0.925070269101477
"Acrocephalus_caffer",1.33459284176889,-0.50461429360852
"Acrocephalus_concinens",0.1130210750982,-0.748488371864334
"Acrocephalus_dumetorum",0.402923725727456,-0.907529887192452
"Acrocephalus_familiaris",0.464287135092723,-0.152735741473244
"Acrocephalus_gracilirostris",0.531269492547918,-0.293472488029647
"Acrocephalus_griseldis",0.741066558811022,-0.603569890272839
"Acrocephalus_kerearako",0.553568064207538,-0.636215213445976
"Acrocephalus_luscinius",1.56866678732169,-0.586020800597703
"Acrocephalus_melanopogon",0.330597192899853,-0.239333418373562
"Acrocephalus_mendanae",1.09708530876488,-0.489337586154018
"Acrocephalus_newtoni",0.483933060709858,-0.438286419831366
"Acrocephalus_orinus",0.342084910019811,-1.39949062380715
"Acrocephalus_paludicola",0.117524150316238,0.373291428443932
"Acrocephalus_palustris",0.400709280430093,-0.245584175308324
"Acrocephalus_rehsei",0.684997292140853,-0.829591906222767
"Acrocephalus_rimatarae",0.988712998598272,-0.542500977590696
"Acrocephalus_rodericanus",0.78877127586713,-0.647128001479132
"Acrocephalus_rufescens",0.50005715738626,-0.935423830571085
"Acrocephalus_schoenobaenus",0.502874550975057,-0.307039755206389
"Acrocephalus_scirpaceus",0.707830353548418,-1.06885265747711
"Acrocephalus_sechellensis",0.416487749730674,-1.1519876594269
"Acrocephalus_sorghophilus",0.0947550171921773,-0.015289046084973
"Acrocephalus_stentoreus",0.83208363183244,-0.287030847332779
"Acrocephalus_syrinx",0.908063482747592,-0.764784052718154
"Acrocephalus_taiti",0.582765194415073,-0.502618313955217
"Acrocephalus_tangorum",0.186364924298915,-1.30432469990146
"Acrocephalus_vaughani",0.54284817342371,-0.613464723303081
"Acropternis_orthonyx",0.317254713277154,1.0355056564411
"Acryllium_vulturinum",-0.534336951914608,-1.03992805862634
"Actenoides_bougainvillei",0.212003451838332,-0.647872348223219
"Actenoides_concretus",0.363792327294722,-0.96810768884636
"Actenoides_hombroni",0.119174595236872,-0.8218787456316
"Actenoides_lindsayi",0.278723880706744,-0.911697773101097
"Actenoides_monachus",0.347119347590922,-0.25899277635446
"Actenoides_princeps",0.286409239976108,-0.671650460941291
"Actinodura_egertoni",-0.145964520139647,0.37881473251932
"Actinodura_morrisoniana",0.182551488249377,0.298096229238686
"Actinodura_nipalensis",0.419017302694547,0.408366091734759
"Actinodura_ramsayi",0.0575975413709775,0.758084696083229
"Actinodura_sodangorum",-0.173353089718509,0.260997710535336
"Actinodura_souliei",0.218483469454371,0.511878066763486
"Actinodura_waldeni",0.442939646671507,0.406827384115933
"Actitis_hypoleucos",1.86426107741285,0.730806703287148
"Actitis_macularius",1.80043500997472,0.608830646472262
"Actophilornis_africanus",1.52615258764271,0.728192092949927
"Actophilornis_albinucha",1.3289432125243,0.885520524962968
"Adelomyia_melanogenys",1.34486983408341,-1.00814124660988
"Aechmophorus_clarkii",2.27147423744783,0.842893083629734
"Aechmophorus_occidentalis",2.37812719808573,0.918664198182436
"Aegithalos_caudatus",-1.20188755033733,0.97956579942504
"Aegithalos_concinnus",-1.13802919619782,0.775443159336098
"Aegithalos_fuliginosus",-0.838318186146405,1.57675087778247
"Aegithalos_iouschistos",-0.816141243575738,0.722008682238423
"Aegithalos_leucogenys",-0.872791360457239,2.06902919857985
"Aegithalos_niveogularis",-0.621070900530652,0.742191916526244
"Aegithina_lafresnayei",0.255433538602327,0.324294537775596
"Aegithina_nigrolutea",0.103758685666166,-0.303270066576104
"Aegithina_tiphia",-0.0455743159326474,-0.2110716203138
"Aegithina_viridissima",-0.165611142727982,-0.183290438445401
"Aegolius_acadicus",-1.19472938611031,0.988517358709358
"Aegolius_funereus",-1.33372715919446,0.428200472992992
"Aegolius_harrisii",-0.964330423731226,1.25780503291981
"Aegolius_ridgwayi",-1.33992688730093,0.579469290041537
"Aegotheles_albertisi",-0.555896560082417,0.737049868822256
"Aegotheles_archboldi",-0.00710521616875749,-1.45834387971948
"Aegotheles_bennettii",-0.141012876230434,-1.19793689488653
"Aegotheles_crinifrons",-0.284964882950171,-2.18630638098274
"Aegotheles_cristatus",-0.272327179563238,-0.646001928668825
"Aegotheles_insignis",0.515217426521024,-0.262902059161946
"Aegotheles_tatei",-0.373044713211851,-2.38298811322613
"Aegotheles_wallacii",0.297248258312995,-0.228794805674898
"Aegypius_monachus",-0.0445337484278884,-0.216141430456124
"Aenigmatolimnas_marginalis",0.30377799537748,2.22948603267943
"Aepypodius_arfakianus",-0.614108642467329,0.498741226223304
"Aepypodius_bruijnii",-0.990040130362642,0.464200925596908
"Aeronautes_andecolus",-0.910246200878256,-0.486373104930393
"Aeronautes_montivagus",-1.28699260072279,0.399695924093332
"Aeronautes_saxatalis",-1.28404347063582,-0.649419168526434
"Aethia_cristatella",-0.700488152723428,1.7553054086217
"Aethia_psittacula",-0.970496209170393,2.28099605920487
"Aethia_pusilla",-0.847584019660849,0.551991130196194
"Aethia_pygmaea",-0.796671594126665,1.17474997410742
"Aethopyga_bella",0.502874550975057,-0.307039755206389
"Aethopyga_boltoni",0.948713361972417,-0.545506762330245
"Aethopyga_christinae",0.700569206332942,-0.372334814489054
"Aethopyga_duyvenbodei",0.885376269286544,-0.815224951167806
"Aethopyga_eximia",1.20295625802142,-0.549474078787233
"Aethopyga_flagrans",1.00649741897353,-0.088265113674278
"Aethopyga_gouldiae",0.81685995192473,-0.64893469148803
"Aethopyga_ignicauda",1.1486209488297,-1.09202896976116
"Aethopyga_linaraborae",1.23068696792349,-0.563643569333891
"Aethopyga_mystacalis",0.687437198393198,-0.336862807895605
"Aethopyga_nipalensis",1.18584512221489,-0.560759299728015
"Aethopyga_primigenia",1.06010185130342,0.243691263169741
"Aethopyga_pulcherrima",0.993126420098921,-0.812907468632839
"Aethopyga_saturata",1.27264244257524,-0.409131102009235
"Aethopyga_shelleyi",0.649826539429941,-1.07884324730401
"Aethopyga_siparaja",1.04811897208203,-1.68448437700436
"Afropavo_congensis",0.416843124598989,-0.796513829716703
"Agamia_agami",3.10135879488639,0.021513959465132
"Agapornis_canus",-2.11409245028173,1.35844286135485
"Agapornis_fischeri",-2.04910667057052,0.788742472500142
"Agapornis_lilianae",-2.08894905518485,1.02935407261672
"Agapornis_nigrigenis",-2.19335330489996,0.875199541762393
"Agapornis_personatus",-1.96157771262265,0.933209271559451
"Agapornis_pullarius",-1.89581992372488,0.629483544716522
"Agapornis_roseicollis",-1.98014433433357,1.19331642193101
"Agapornis_swindernianus",-1.93774946698043,0.728064099325692
"Agapornis_taranta",-2.17399561897907,0.893904803294395
"Agelaioides_badius",-0.636003004129897,1.82343954493847
"Agelaius_assimilis",-0.0359529221080609,1.41783440001637
"Agelaius_humeralis",-0.305784162958486,1.31542899943321
"Agelaius_phoeniceus",-0.227608662276841,1.26379550312367
"Agelaius_tricolor",0.0377165855551441,1.12108134320855
"Agelaius_xanthomus",-0.0730408901960428,1.51556144969033
"Agelastes_meleagrides",-0.653165518828064,-0.611311106782035
"Agelastes_niger",-0.580860202998074,-1.45346542017624
"Agelasticus_cyanopus",0.147984146895456,1.19304213046567
"Agelasticus_thilius",0.223727963574385,1.29436625029145
"Agelasticus_xanthophthalmus",-0.052303538535439,0.630377830861338
"Aglaeactis_aliciae",1.70447552070957,-0.84668111606
"Aglaeactis_castelnaudii",1.87559745698458,-1.03217870428081
"Aglaeactis_cupripennis",2.09990629684843,-1.49416039604926
"Aglaeactis_pamela",1.74072485658654,-0.494763296869958
"Aglaiocercus_berlepschi",1.65917866709706,-0.0231821679880483
"Aglaiocercus_coelestis",1.91825302394272,-0.662913987415272
"Aglaiocercus_kingi",1.69944008062065,-0.658634842832529
"Agriornis_albicauda",0.42600453253821,0.0787709463354242
"Agriornis_lividus",0.741905162255814,-0.507127194946296
"Agriornis_micropterus",0.749602883517516,-0.21960549375816
"Agriornis_montanus",0.851591732345457,-0.723249256338121
"Agriornis_murinus",0.614067954233548,-1.04777540565962
"Ailuroedus_buccoides",-0.460775401247518,0.396991990025614
"Ailuroedus_crassirostris",-0.300784746434367,0.719034604576946
"Ailuroedus_melanotis",-0.252820627794481,0.630552512992216
"Aimophila_aestivalis",-1.21050134149752,0.511784910591218
"Aimophila_botterii",-0.971426753566394,0.77921281946147
"Aimophila_carpalis",-0.875949221113157,1.27577510633537
"Aimophila_cassinii",-0.684724854814236,0.172924571327297
"Aimophila_humeralis",-0.882160747519272,0.834153547616097
"Aimophila_mystacalis",-0.871232790524918,0.945943573121978
"Aimophila_notosticta",-0.732872022670641,0.296473038636744
"Aimophila_quinquestriata",-0.77220644069439,0.611153791043131
"Aimophila_rufescens",-0.96022606149467,1.0548847201403
"Aimophila_ruficauda",-0.918472815668791,1.31561516542415
"Aimophila_ruficeps",-0.414917386579009,0.462005553704914
"Aimophila_stolzmanni",-0.61197628117711,1.24380569061197
"Aimophila_strigiceps",-0.814605387327618,0.931960162210704
"Aimophila_sumichrasti",-0.961062374972383,0.641668173476268
"Aix_galericulata",-0.470358539327346,-2.11092496529906
"Aix_sponsa",-0.272467724512973,-2.35719355129143
"Alaemon_alaudipes",1.00401694796599,-0.483351341830682
"Alaemon_hamertoni",0.642650728776987,-0.186958590978672
"Alauda_arvensis",-0.502130122732604,-0.135239360015003
"Alauda_gulgula",-0.411726998281648,-0.098828773548347
"Alauda_japonica",-0.548669490477416,0.0454469409336802
"Alauda_razae",-0.42631895639033,0.182881025218794
"Alca_torda",-0.0780349562534841,2.81211411060065
"Alcedo_argentata",0.951563913891165,0.063876858649838
"Alcedo_atthis",1.45745827345575,0.372904240665125
"Alcedo_azurea",1.52772276808977,0.284837237292363
"Alcedo_coerulescens",1.38569872054693,0.375311671630734
"Alcedo_cristata",1.02677366431782,0.0829103382740503
"Alcedo_cyanopectus",1.13880713771012,0.0518331987417038
"Alcedo_euryzona",1.26422585194672,0.304178116539759
"Alcedo_hercules",1.46298523671689,0.532510111444139
"Alcedo_leucogaster",0.760931641987202,-0.125828379389957
"Alcedo_meninting",1.56969313747478,0.687209602628263
"Alcedo_pusilla",0.769049482191509,0.35480768057921
"Alcedo_quadribrachys",1.3206127065781,0.0958725716714463
"Alcedo_semitorquata",1.44976775664156,0.196376018978484
"Alcedo_vintsioides",0.990573770720718,0.277009628021098
"Alcedo_websteri",1.11714831199914,0.342000807796664
"Alcippe_brunnea",-0.0697328851661411,1.10916884529875
"Alcippe_brunneicauda",-0.282811108323647,0.36202797451117
"Alcippe_castaneceps",-0.0959791512533356,-0.0789574049457895
"Alcippe_chrysotis",-0.468478880871429,0.233360745646304
"Alcippe_cinerea",-0.233126220177183,-0.259699494773507
"Alcippe_cinereiceps",-0.435369845613684,0.701943003844034
"Alcippe_danisi",-0.292000535431849,-0.180376158779818
"Alcippe_dubia",-0.348000766284885,0.712826613804867
"Alcippe_formosana",-0.287260329715757,0.720720907286829
"Alcippe_grotei",-0.181412139097955,0.624519085931216
"Alcippe_klossi",0.0895053307166234,0.77232921057165
"Alcippe_ludlowi",-0.446618635393,1.16842547854097
"Alcippe_manipurensis",-0.690375120320987,-0.00532868621238906
"Alcippe_morrisonia",-0.289263279932918,0.816663038399882
"Alcippe_nipalensis",-0.253673524110625,1.24390431263647
"Alcippe_peracensis",-0.0398026288434274,0.496870204565363
"Alcippe_poioicephala",-0.142921980013483,0.353030174474134
"Alcippe_pyrrhoptera",-0.186911915081807,0.325824665991474
"Alcippe_ruficapilla",-0.55207416274352,1.31448615399199
"Alcippe_rufogularis",-0.165743618348505,0.70110366297758
"Alcippe_striaticollis",-0.392865750398754,0.816182613958763
"Alcippe_variegaticeps",-0.308410115792486,0.537490975528765
"Alcippe_vinipectus",-0.457720814771172,0.629904362088659
"Aleadryas_rufinucha",-0.185949920600735,1.13546778282458
"Alectoris_barbara",-0.773227230378775,-0.300548401427462
"Alectoris_chukar",-0.71801665967918,-0.476103292958258
"Alectoris_graeca",-0.888074352522333,-0.591776699109565
"Alectoris_magna",-0.845702111183479,-0.488028227484698
"Alectoris_melanocephala",-0.575484526468083,-0.465385621052333
"Alectoris_philbyi",-0.989528251542533,-0.326331281781351
"Alectoris_rufa",-0.492380394222431,-0.202555700706711
"Alectroenas_madagascariensis",0.143482086160647,-0.277480084440879
"Alectroenas_pulcherrima",0.324485262435306,-0.188408037474965
"Alectroenas_sganzini",0.285979358709842,-0.524050954602809
"Alectrurus_risora",-0.389239765461453,-1.89783113141648
"Alectrurus_tricolor",-0.812259522978666,-1.22649166631637
"Alectura_lathami",-0.439877487161129,0.441416256777826
"Alethe_choloensis",0.241228312098655,0.813440652479489
"Alethe_diademata",-0.127343088012693,-0.255358078874963
"Alethe_fuelleborni",0.138282225732091,0.175873343815355
"Alethe_poliocephala",0.0515199825139018,0.0487033615947453
"Alethe_poliophrys",0.0640925078521209,-0.0884542461315986
"Alipiopsitta_xanthops",-1.47441941379406,0.422908341719743
"Alisterus_amboinensis",-1.53273704796043,0.699279862326625
"Alisterus_chloropterus",-1.5973051858812,0.713013473949156
"Alisterus_scapularis",-1.64449497988227,0.56667581056953
"Alle_alle",-0.817794394280473,-0.371556465247526
"Alophoixus_affinis",0.453016259509036,0.467734317050775
"Alophoixus_bres",-0.0921344263833414,0.445314482811442
"Alophoixus_finschii",-0.271399611874376,0.267304154869804
"Alophoixus_flaveolus",-0.248194418285677,0.570076155412853
"Alophoixus_ochraceus",-0.0279700013981698,0.860885058474401
"Alophoixus_pallidus",-0.150405032721703,1.32931194345377
"Alophoixus_phaeocephalus",-0.169032973529491,0.208696936900579
"Alopochelidon_fucata",-0.806057001692689,-2.16322884730881
"Alopochen_aegyptiaca",-0.257181724292681,-2.32479578175341
"Amadina_erythrocephala",-2.12323247889614,0.493914614055218
"Amadina_fasciata",-2.02835515854777,0.385525882653241
"Amalocichla_incerta",0.0929587079606526,-0.0630631369884115
"Amalocichla_sclateriana",0.473658691206336,1.23351133578844
"Amandava_amandava",-1.57519508724761,0.694903191514886
"Amandava_formosa",-1.4753340332221,0.122559426940672
"Amandava_subflava",-1.76105761516431,0.185490604521246
"Amaurocichla_bocagei",0.509393456434129,-0.469511474117782
"Amaurolimnas_concolor",1.14801942987304,2.22647764172368
"Amaurornis_akool",1.08722400465988,2.37820830534001
"Amaurornis_bicolor",1.02715106789944,2.55314212824173
"Amaurornis_flavirostra",0.674198782374788,2.18505182212083
"Amaurornis_isabellina",0.835494801683441,1.71454128900369
"Amaurornis_magnirostris",1.31598397535171,2.54839638255359
"Amaurornis_moluccana",0.722413213027337,1.90259196030459
"Amaurornis_olivacea",0.828492809113567,1.80135095826735
"Amaurornis_olivieri",1.0311563258655,1.97245768802472
"Amaurornis_phoenicurus",1.2775970662552,2.30199629980676
"Amaurospiza_concolor",-1.51344707530423,0.505435781423759
"Amaurospiza_moesta",-1.48632779250661,-0.324120003563082
"Amazilia_amabilis",2.17085221723434,-0.230332193040061
"Amazilia_amazilia",1.62643617348592,-1.73707593869556
"Amazilia_beryllina",1.92050601601375,-0.468145068504296
"Amazilia_boucardi",2.02205207354482,-0.0777442414728781
"Amazilia_brevirostris",1.95532596647983,-0.664275441561915
"Amazilia_candida",1.6388089235894,-0.646909174777361
"Amazilia_castaneiventris",2.45332086357217,-0.700559511146975
"Amazilia_chionogaster",2.24266412293141,-0.693575523120315
"Amazilia_cyanifrons",1.8763891803314,-1.31800378965423
"Amazilia_cyanocephala",2.00001243059791,-0.48584128276833
"Amazilia_cyanura",2.03077492567076,-1.07940949016606
"Amazilia_decora",2.21388469155569,0.802974966815351
"Amazilia_edward",2.30811892378973,-0.192116581687094
"Amazilia_fimbriata",1.90424184007372,0.0717407749069134
"Amazilia_franciae",2.21373760631487,-1.26091076493225
"Amazilia_lactea",1.91998883052192,-0.672820745439841
"Amazilia_leucogaster",1.95504749778759,-0.857334158886966
"Amazilia_luciae",2.06068573839919,0.654561380247942
"Amazilia_rosenbergi",2.30324696172332,-0.480436477280131
"Amazilia_rutila",2.08613786246395,-1.23344324977531
"Amazilia_saucerrottei",1.63515054863216,-1.01671293344491
"Amazilia_tobaci",2.03369551818806,-0.672308651194334
"Amazilia_tzacatl",1.52720377836767,-1.30884996011557
"Amazilia_versicolor",1.97341088214431,0.48522538348181
"Amazilia_violiceps",2.18334608996564,-1.05197338521623
"Amazilia_viridicauda",2.34556138923003,-0.892672832791818
"Amazilia_viridifrons",1.78335341396183,-1.17100209984255
"Amazilia_viridigaster",1.83169627550405,-0.659315870302358
"Amazilia_yucatanensis",1.96143819511595,-1.03770006113011
"Amazona_aestiva",-1.36175940502825,1.08733100440177
"Amazona_agilis",-1.57235394885856,0.769494120853944
"Amazona_albifrons",-1.57409446131784,1.02190176938382
"Amazona_amazonica",-1.438903276254,0.569158272282398
"Amazona_arausiaca",-1.45823888893121,1.42252679235235
"Amazona_auropalliata",-1.36218791579397,1.25149339127414
"Amazona_autumnalis",-1.29630105736201,1.05688623209409
"Amazona_barbadensis",-1.22005975640722,1.12543575501676
"Amazona_brasiliensis",-1.63081638270727,0.679974904628074
"Amazona_collaria",-1.52429351549072,0.872535807466261
"Amazona_dufresniana",-1.36010219814765,0.896459809076759
"Amazona_farinosa",-1.36690567889552,0.959887227425244
"Amazona_festiva",-1.30635332944511,1.10122897582996
"Amazona_finschi",-1.61326880005577,1.05453085357333
"Amazona_guildingii",-1.54347684807027,0.343939045786126
"Amazona_imperialis",-1.25835869045154,0.65570434849384
"Amazona_kawalli",-1.46208867916375,0.853503084634778
"Amazona_leucocephala",-1.70635696341401,1.10564057508088
"Amazona_mercenaria",-1.45257365606634,0.999314735422174
"Amazona_ochrocephala",-1.54781960172458,0.750135023816555
"Amazona_oratrix",-1.39672048533046,1.02475107338997
"Amazona_pretrei",-1.50959132891267,0.687426651414974
"Amazona_rhodocorytha",-1.43688724389549,0.927700256750953
"Amazona_tucumana",-1.65934107707723,0.479384456703197
"Amazona_ventralis",-1.55852083275728,1.20862244797147
"Amazona_versicolor",-1.43563582995159,0.951540397950949
"Amazona_vinacea",-1.47055813559111,0.823173720311903
"Amazona_viridigenalis",-1.5111280762585,0.887166652814365
"Amazona_vittata",-1.46392071603515,1.0444995986105
"Amazona_xantholora",-1.48649734830254,1.178890886726
"Amazonetta_brasiliensis",-0.341643607094407,-1.82257395564957
"Amblycercus_holosericeus",0.141375214570499,0.624170670394772
"Amblyornis_flavifrons",0.0721353476586951,0.0946802533026084
"Amblyornis_inornata",-0.0336942031009019,-0.72212627385576
"Amblyornis_macgregoriae",-0.172825979979902,-0.176991482576534
"Amblyornis_subalaris",-0.0661542037908138,0.0348666548032196
"Amblyospiza_albifrons",-1.61194698736887,1.14141151192061
"Amblyramphus_holosericeus",0.21666883608789,0.714367999855127
"Ammodramus_aurifrons",-0.667363233397326,0.675390368298286
"Ammodramus_bairdii",-1.19694087810354,-0.149657012831999
"Ammodramus_caudacutus",-0.265855037877862,1.12060272788183
"Ammodramus_henslowii",-0.99997167355312,1.40807291252054
"Ammodramus_humeralis",-1.14824496642745,1.00365446845716
"Ammodramus_leconteii",-1.15619039941042,0.396271020065945
"Ammodramus_maritimus",-0.425322709926344,1.28186689594699
"Ammodramus_nelsoni",-0.448087460499731,0.980030405007115
"Ammodramus_savannarum",-0.891903257660326,0.856983954005103
"Ammomanes_cinctura",-0.739362320641908,-0.032972314536595
"Ammomanes_deserti",-0.373181147175903,0.584278683358323
"Ammomanes_grayi",-0.532851457762757,-0.0910379346234761
"Ammomanes_phoenicura",-0.993820550585358,0.384039335528567
"Ammoperdix_griseogularis",-1.1533149437968,-0.502229381942135
"Ammoperdix_heyi",-0.904163570379166,-0.346514064638482
"Ampeliceps_coronatus",-0.0379760947245457,-0.233997824854113
"Ampelioides_tschudii",-0.197396541917673,-1.26829403535783
"Ampelion_rubrocristatus",-0.251280489549898,0.224899350848013
"Ampelion_rufaxilla",-0.0290163771087509,-0.0911710908262719
"Amphilais_seebohmi",0.0126085946374861,0.961865586664182
"Amphispiza_belli",-1.17527829122352,0.821473851167294
"Amphispiza_bilineata",-1.29994968513065,0.645264690205819
"Amytornis_ballarae",-0.180142964351874,0.848517176031936
"Amytornis_barbatus",-0.439069279396246,0.994123448048
"Amytornis_dorotheae",-0.19849619921736,1.24766275001855
"Amytornis_goyderi",-0.703450194663983,1.76612444345013
"Amytornis_housei",0.178235247648054,0.939744740533794
"Amytornis_merrotsyi",-0.0602876796168464,0.616728247006345
"Amytornis_purnelli",0.239845509394758,0.832877564234012
"Amytornis_striatus",0.200158794969534,0.890001926308166
"Amytornis_textilis",-0.48873688434326,0.868366226621279
"Amytornis_woodwardi",0.168022283526817,0.970443016297163
"Anabacerthia_amaurotis",0.144190740787817,0.344519135533178
"Anabacerthia_striaticollis",0.157874397653499,1.09334805286331
"Anabacerthia_variegaticeps",0.0463966182869547,1.12433149871261
"Anabazenops_dorsalis",0.121868683166331,1.12965447993113
"Anabazenops_fuscus",0.464807826701914,1.22162045782134
"Anairetes_agilis",-0.535693662014248,-1.11627708288704
"Anairetes_agraphia",-0.480455937639818,-0.590009629971309
"Anairetes_alpinus",0.1166705262865,-0.263797712566197
"Anairetes_fernandezianus",-0.0286734766624965,-1.01630428726969
"Anairetes_flavirostris",-0.455090502827196,0.00574559334614967
"Anairetes_nigrocristatus",0.224713131070531,-0.746463809312327
"Anairetes_parulus",0.373881630574474,-0.568969412370281
"Anairetes_reguloides",0.783295597215407,-0.433180548235425
"Anaplectes_rubriceps",-0.44524590200119,-0.0505758216247617
"Anarhynchus_frontalis",1.93356679842167,0.0846145096418609
"Anas_acuta",0.0901528116722128,-1.1364194560107
"Anas_americana",-0.0291830000641899,-2.33869073101657
"Anas_andium",-0.243834104686829,-1.86072117464212
"Anas_aucklandica",0.129128296653001,-1.55337901149981
