"species","distCent","distAR1","distAR3","distAR2","distMinAR"
"Sterna_vittata",2.41312922846252,4.11792350887832,6.72634507968654,1.94533166922392,1.94533166922392
"Sternoclyta_cyanopectus",2.5953074246909,5.72542720675363,4.48909102256749,2.71237135199828,2.71237135199828
"Stictonetta_naevosa",1.20180790613609,4.17091478857974,3.51016342998335,4.00102319009614,3.51016342998335
"Stigmatopelia_chinensis",0.876198447883368,3.89290797612527,4.77582966721801,2.90855548348375,2.90855548348375
"Stigmatopelia_senegalensis",1.00770355844201,3.84240464513653,5.07880749195965,2.70622469385719,2.70622469385719
"Stigmatura_budytoides",0.484701262986142,2.96606282650132,4.33056637449475,4.19290509585641,2.96606282650132
"Stigmatura_napensis",0.895022423587022,3.28799187724562,3.81973222131319,4.48651395957385,3.28799187724562
"Stiltia_isabella",0.0764030696382911,3.21805692173098,4.51451552165521,3.71251513958561,3.21805692173098
"Stiphrornis_erythrothorax",0.125863332436729,3.03665708494899,4.67900451765618,3.73826976928756,3.03665708494899
"Stipiturus_malachurus",1.04675306171052,2.97286621115398,5.61711922532878,3.17525488457769,2.97286621115398
"Stipiturus_mallee",0.37976861096185,2.86189696851812,4.93302352667945,3.69706633536996,2.86189696851812
"Stipiturus_ruficeps",1.62185691050992,2.7866879028477,6.2039670003384,3.23773077246482,2.7866879028477
"Stizorhina_finschi",1.19591697052357,3.58240157816102,3.46474590406501,4.64972468888416,3.46474590406501
"Stizorhina_fraseri",1.84639204884917,4.08602293849219,2.80794129877658,5.11224882405848,2.80794129877658
"Strepera_fuliginosa",0.955375865185364,3.37112661972362,5.40155981783738,2.89873942985114,2.89873942985114
"Strepera_graculina",0.391251957940563,3.41945627787359,4.73507005454521,3.32282403322423,3.32282403322423
"Strepera_versicolor",0.799149754920011,3.50766709783935,5.14184932383484,2.93549678018445,2.93549678018445
"Streptocitta_albertinae",0.329105341056766,2.92727305580341,4.89849798480806,3.65768778764983,2.92727305580341
"Streptocitta_albicollis",0.251985176781614,2.99110380180234,4.50749636339458,3.9588987425639,2.99110380180234
"Streptopelia_bitorquata",0.810563749293783,3.66897065743558,5.00188744812926,2.89997646522873,2.89997646522873
"Streptopelia_capicola",1.05605549907208,3.93164615155619,5.03602906651787,2.67131427516773,2.67131427516773
"Streptopelia_decaocto",0.747325880748427,3.75408008442271,4.78592713104561,3.00355517858185,3.00355517858185
"Streptopelia_decipiens",0.860490588471047,3.85664518010191,4.81329990365266,2.90359538877378,2.90359538877378
"Streptopelia_hypopyrrha",0.724898809020032,3.80501350092419,4.63638063647247,3.09332315578953,3.09332315578953
"Streptopelia_lugens",0.907305135904624,3.76185653576246,5.02929550525796,2.8053866356683,2.8053866356683
"Streptopelia_orientalis",1.32568300166915,3.75379614394645,5.58943195351338,2.46253989373493,2.46253989373493
"Streptopelia_reichenowi",0.599950569446217,3.66014819557276,4.68523780233937,3.16273221268975,3.16273221268975
"Streptopelia_roseogrisea",0.650593130692245,3.78170535823702,4.4885792394819,3.24486677111445,3.24486677111445
"Streptopelia_semitorquata",0.99820986444845,3.75877222236219,5.16128979903574,2.71295533482569,2.71295533482569
"Streptopelia_tranquebarica",0.28695536350762,3.43827153499207,4.48905196282563,3.52877512960346,3.43827153499207
"Streptopelia_turtur",0.564375897678834,3.7179227277482,4.36271164443807,3.41408592608298,3.41408592608298
"Streptopelia_vinacea",0.828938012714337,3.45716036299864,5.2131745207989,2.93265585659613,2.93265585659613
"Streptoprocne_biscutata",1.65485762875765,3.76905829771317,3.09105130973093,5.07840570090151,3.09105130973093
"Streptoprocne_phelpsi",1.33070594143625,3.47267299783908,3.44719053089043,4.86232645432199,3.44719053089043
"Streptoprocne_rutila",3.00236549327642,4.75140059659067,1.96512078575786,6.24016760327656,1.96512078575786
"Streptoprocne_semicollaris",1.91664324047542,4.3314018766609,2.67357018421401,5.00478877739082,2.67357018421401
"Streptoprocne_zonaris",1.73905843892356,4.02829909956049,2.90254867368118,5.01259806244889,2.90254867368118
"Stresemannia_bougainvillei",1.50946489266302,4.12309560446337,5.509900397827,2.20302608804168,2.20302608804168
"Strigops_habroptila",1.37623726824849,1.80723049936015,5.21987196626788,4.73463848021582,1.80723049936015
"Strix_albitarsis",1.17775764495216,2.19860994760228,5.61643758577511,3.96189338522043,2.19860994760228
"Strix_aluco",1.70088195659117,2.1473138205718,6.2004773106433,3.87727133632979,2.1473138205718
"Strix_butleri",1.43179445902107,2.06943885464671,5.8703951743694,4.00450792231677,2.06943885464671
"Strix_chacoensis",1.27539248294088,2.09461458999326,5.68274508802585,4.04356789714485,2.09461458999326
"Strix_davidi",1.09442528404566,2.38541106605822,5.60550225043015,3.77045302215375,2.38541106605822
"Strix_fulvescens",1.10198258404669,2.20518517183078,5.51318296441163,4.0060091258103,2.20518517183078
"Strix_huhula",1.26053591189174,2.48984528884089,5.81726940010073,3.58925221072968,2.48984528884089
"Strix_hylophila",1.31986505695976,1.86571578630184,5.50487741704912,4.39570801118402,1.86571578630184
"Strix_leptogrammica",0.948104445629714,2.54589563195084,5.49283533288327,3.65643452834803,2.54589563195084
"Strix_nebulosa",1.08269849098868,2.55827100907298,5.64270619471434,3.5778503128812,2.55827100907298
"Strix_nigrolineata",1.44128353430785,2.44301627847958,5.99689394846548,3.59809866934473,2.44301627847958
"Strix_occidentalis",0.885872382879383,2.44784127155697,5.37478535686419,3.82281007124183,2.44784127155697
"Strix_ocellata",0.980623005127888,2.27021924669044,5.37623147739766,4.0148747025473,2.27021924669044
"Strix_rufipes",0.889847369335292,2.3792658692022,5.33037616427535,3.92410519032426,2.3792658692022
"Strix_seloputo",0.738092354663371,2.45813072892374,5.14037542511784,3.97099621782356,2.45813072892374
"Strix_uralensis",1.18336378143238,2.26683181098767,5.66088793803571,3.87080213185957,2.26683181098767
"Strix_varia",1.30802187485357,2.21163606268199,5.78652343868391,3.88240838908008,2.21163606268199
"Strix_virgata",1.52656450452085,2.17545322675648,6.02128976320818,3.86419556787404,2.17545322675648
"Strix_woodfordii",1.24879778384772,2.13107512795125,5.67010202026825,4.01010718624608,2.13107512795125
"Strophocincla_cachinnans",0.726888895868475,3.42837507230638,5.11984561870707,3.01962109153729,3.01962109153729
"Strophocincla_fairbanki",0.70809062800179,3.65957971294245,4.86662834363033,3.01216080472569,3.01216080472569
"Struthidea_cinerea",1.01119027369456,2.21612277573404,5.36956354633357,4.07962906350997,2.21612277573404
"Struthio_camelus",4.8028767907532,7.12663492986984,0.598001330221406,7.06688655334917,0.598001330221406
"Sturnella_bellicosa",0.963750930015976,2.65964958616912,5.5348814458478,3.52054768966537,2.65964958616912
"Sturnella_defilippii",0.648858448029005,2.96112018373444,5.22796544577161,3.38560559873851,2.96112018373444
"Sturnella_loyca",0.632289516698682,3.29707286608418,5.10361061251227,3.14843878980015,3.14843878980015
"Sturnella_magna",0.879012503849981,3.50988223982727,5.23254182582703,2.87417036933911,2.87417036933911
"Sturnella_militaris",0.741476514587265,2.50356277319793,5.20292450065621,3.87438955610083,2.50356277319793
"Sturnella_neglecta",0.827079809253766,3.76087513864605,4.90884548526996,2.89859615210668,2.89859615210668
"Sturnella_superciliaris",1.06761984225027,2.1979582034338,5.4518100493668,4.04853875075154,2.1979582034338
"Sturnus_albofrontatus",0.557159112425158,3.65802550866231,4.12934871013676,3.70194837156091,3.65802550866231
"Sturnus_burmannicus",0.610137638813592,3.37004599137211,5.03405922759694,3.13141169375962,3.13141169375962
"Sturnus_cineraceus",0.826095183842951,3.94512148093966,4.50840998703426,3.10845367655157,3.10845367655157
"Sturnus_contra",0.8229973263442,3.96267026013798,4.41196966955574,3.186746896112,3.186746896112
"Sturnus_erythropygius",0.665581943257565,3.80430674010504,4.15956170353625,3.55086476947158,3.55086476947158
"Sturnus_malabaricus",0.682326980018567,3.74762659504404,3.99517320421203,3.77234217637212,3.74762659504404
